Robot_0_x,Robot_1_x,Robot_2_x,Robot_3_x,Robot_4_x,Robot_5_x,Robot_6_x,Robot_7_x,Robot_8_x,Robot_9_x,Robot_10_x,Robot_11_x,Robot_0_y,Robot_1_y,Robot_2_y,Robot_3_y,Robot_4_y,Robot_5_y,Robot_6_y,Robot_7_y,Robot_8_y,Robot_9_y,Robot_10_y,Robot_11_y
-3.398189614526091,-0.0019028268640271277,3.3990996463911287,-0.0028914287245464425,-3.3981443438867673,1.4981050493669619,3.399050011047045,-1.502876125170755,-3.3980806943667443,-1.5020883437378603,3.398996664108733,1.4971318979774368,-0.009135978411171355,3.3984280352735157,-0.015337392980237955,-3.3986231460839855,-1.5091472330542828,3.3983848454354857,1.484640623786654,-3.3977823190397647,1.4907260373811215,3.3985286631030855,-1.5153861207355632,-3.397723652703125
-3.3979730941004,-0.0019020882573787493,3.3989180827243315,-0.002886694845482197,-3.397927809312394,1.4981058539390737,3.3988712199434725,-1.5028726828376164,-3.397864503357677,-1.5021019497923374,3.398816747144476,1.4971352650826453,-0.009064885404228614,3.3982739546049423,-0.015449631389991997,-3.3984861735314857,-1.5090761041059448,3.3982307640724065,1.4845289944660736,-3.3975763150994194,1.4907892630948267,3.3983913433103776,-1.5154991688134538,-3.39751765676386
-3.397772227525649,-0.0013208322513372625,3.394427548881632,-0.0027664334331895576,-3.3855862877714142,1.492312333030769,3.3799599404810006,-1.4926203189865164,-3.3709991688710153,-1.487250613011806,3.361637509854182,1.4762005523970192,-0.008999363379661864,3.3971013859838513,-0.015446917469944595,-3.3903241780228006,-1.5047219809883845,3.3825383114991707,1.4757270450530653,-3.373977773720787,1.4790395308419364,3.3669728042878915,-1.5012569168136103,-3.3597250065711424
-3.3458321201355434,0.0028816787295171393,3.338145366970608,0.002356157445836207,-3.3322130827140293,1.458342975884526,3.335050056269002,-1.4568526019795367,-3.3245834942171317,-1.448490573990504,3.3099021191793723,1.4365482000555942,0.004532468357238136,3.342431276046542,0.00787117897181563,-3.3344902505624416,-1.4747076450151362,3.331914894344044,1.4335555695870696,-3.3238318040110335,1.4401660112645627,3.318816138092911,-1.467955372036139,-3.3146888158598204
-3.2919220059401195,0.006366844258883115,3.286076281202614,0.007474027865964456,-3.2889646726034174,1.4162647392697232,3.293719323386614,-1.415721725531181,-3.2793553651399465,-1.4133327108487828,3.2665613172813255,1.409454764896448,0.026012910158389364,3.286125831714614,0.033895647594573294,-3.278312280959339,-1.4308982128785948,3.289642141099552,1.392843100077073,-3.280985131561144,1.4058385665272592,3.2733484678761893,-1.4267665887602032,-3.2655135735472274
-3.2357763110953757,0.004929016528796319,3.228214652490892,0.006335999843922848,-3.250267316110279,1.3829943348186389,3.237260102493964,-1.3888845691039189,-3.2240128081177186,-1.3938721315990852,3.2146315943917556,1.3933723039055483,0.025525570261983804,3.2302405775844454,0.02329649413882669,-3.2226364987910685,-1.3861171786380582,3.2432814773837366,1.379106212217443,-3.2305909300441775,1.390304093627218,3.2201775346225316,-1.4023957196009578,-3.2108585820581395
-3.183999244937136,-0.0012284121933185841,3.177416558484313,0.0012769447959680227,-3.1989118943219315,1.3754437489725557,3.1828428055991993,-1.3802381401986406,-3.17313056053394,-1.379556910075365,3.1634543639370842,1.371799103494682,0.0024481843166296643,3.1782878103512795,-0.0008663208263113304,-3.1704007896392614,-1.3689655501011155,3.1886207941058653,1.3755677386042846,-3.1771212228753742,1.3774381384926961,3.1698872149949184,-1.3897789379937668,-3.163593376415604
-3.1319894693619923,-0.004620926475824303,3.123025189634083,6.6471820902090466e-06,-3.1388347012268123,1.3711895306178405,3.1319428933947435,-1.3648347175534146,-3.123107848099317,-1.3532960213419207,3.111894430420192,1.3488692402247067,-0.02324530981912965,3.1223189704392573,-0.014553909246391416,-3.1143704699819326,-1.3693077477355513,3.131406174587165,1.3514607946622956,-3.1233927018383003,1.3517662772725496,3.118399492127268,-1.3680284823626854,-3.112327729079502
-3.0738348454656426,0.0008835465469969396,3.06627270119062,0.009206842462706222,-3.0825797565555058,1.3453952296632254,3.0870409481777656,-1.336302206044322,-3.072574012832604,-1.3288829086277154,3.061024611600882,1.3267954793525123,-0.010364639805316815,3.0666466879168692,0.007617754362598862,-3.058766467226238,-1.3630237759259252,3.0800408075686123,1.3142409691011918,-3.0735593502773657,1.3257235457505028,3.067177681665158,-1.3420229826027266,-3.0604925908670513
-3.0196857627453735,0.0099573507868449,3.013878828069737,0.03937106888570511,-3.037010723124607,1.303597085615295,3.0367704486262164,-1.3068192893259387,-3.0205053655118608,-1.3083585453080555,3.0096707477113567,1.3030404954946142,0.018766721962850223,3.0103979269865233,0.036233504547092454,-3.0078486079142364,-1.3257108974644287,3.03786363739066,1.2894666042529395,-3.0253521364474008,1.305146088728877,3.015305749549908,-1.319918598392209,-3.0093727177428065
-2.9673478885584776,0.010073787031603502,2.956810425524761,0.0825956291649503,-2.997482748142905,1.2758084984191889,2.9792879881538705,-1.289705038214723,-2.9670597404608534,-1.2877253096335104,2.956586443928977,1.2811994779538571,0.03908629725162632,2.954354683886847,0.03153463684218068,-2.970391001317756,-1.2822537069262245,2.9888799766948053,1.2811115610219788,-2.971313649511849,1.287097020767856,2.962829645784977,-1.3004657729829143,-2.956299563144778
-2.9127874618133007,-0.001284373241431957,2.9054803873382413,0.12693859278706102,-2.947648240068189,1.2716376737860833,2.9288346065701933,-1.2747014716818126,-2.919238413910773,-1.2654032146390555,2.9088650434760868,1.260439440016,0.02246295283782337,2.9026512361058265,0.008175194883044702,-2.9451640677583164,-1.2623039378408598,2.933213262691701,1.2670339484105453,-2.9207774764493006,1.2651337817265595,2.9152435428430548,-1.2785464082353442,-2.9084679021689475
-2.8626517430179317,-0.011309384139782877,2.856597928378805,0.18010040244934322,-2.891495216924982,1.2645474922454774,2.885089479294015,-1.2509516175047923,-2.8727699937870055,-1.2437803051780234,2.8617018409153023,1.2401607078942827,-0.005334827227867937,2.850660306805961,-0.012259251587270724,-2.9257254036177573,-1.2623842590949537,2.8809367894119817,1.237479708210338,-2.8742702954887513,1.2418301430612775,2.8681389132655934,-1.257126532071291,-2.860875591993727
