Robot_0_x,Robot_1_x,Robot_2_x,Robot_3_x,Robot_4_x,Robot_5_x,Robot_6_x,Robot_7_x,Robot_8_x,Robot_9_x,Robot_10_x,Robot_11_x,Robot_0_y,Robot_1_y,Robot_2_y,Robot_3_y,Robot_4_y,Robot_5_y,Robot_6_y,Robot_7_y,Robot_8_y,Robot_9_y,Robot_10_y,Robot_11_y
-3.3973738660987953,-0.0015386861732143734,3.3988411130879927,-0.003365406093778252,-3.3973587635054927,1.4984507502690605,3.398157676357351,-1.5028639866271911,-3.39724898848045,-1.5020166004120006,3.3973716387014763,1.4971188955521633,-0.009088359338355294,3.397003348074001,-0.01523679397038667,-3.398020356721525,-1.5089768902510265,3.397006227449834,1.4840812260157317,-3.3969941495225515,1.4909541163911015,3.3967563434429557,-1.5129420847491193,-3.3967413129076682
-3.3971596394969072,-0.0015169485061606407,3.3986983977662133,-0.003394212077142008,-3.3971450977129614,1.498472585357731,3.3979798989169567,-1.5028610783278438,-3.39703678831975,-1.5020151658533474,3.397146844905079,1.4971218288988484,-0.00902596134667063,3.396797700271266,-0.015306024113200934,-3.39788838817575,-1.508914173273119,3.3968005733661317,1.483969297279299,-3.396788200027842,1.4910164124183833,3.3965114033625747,-1.512874299948702,-3.3965353586238307
-3.3969469718418073,-0.0013572486979585687,3.394211773943971,-0.0018741098244727371,-3.3845530878292376,1.4924576793034094,3.3791947811225516,-1.492155740705382,-3.3701483443214566,-1.4854650790904418,3.3606338811272236,1.4754702896297134,-0.008965059505239962,3.3954279948537702,-0.01482243722991228,-3.389695612614198,-1.504174902624408,3.380797232560014,1.4752801215399673,-3.3730202018604034,1.4793090429802986,3.3653838750126006,-1.4987201592363635,-3.3588390204163843
-3.344664337521722,0.0018175987625535179,3.3380565326228457,0.002987441767790587,-3.3311422381270788,1.4586644958951476,3.333891241152119,-1.4578904034797129,-3.323707972474064,-1.4460855275953306,3.3095404559489823,1.4359179005258347,0.005073519020023157,3.340602590179859,0.008575627481633607,-3.3338802269444883,-1.4740418899792906,3.3301315814165404,1.4359270356925573,-3.322941757211155,1.4405474490470307,3.3177141846234885,-1.464385684482067,-3.3138335455400507
-3.291153750332087,0.005508986011072183,3.286627251522729,0.006242663503043044,-3.2878488186568777,1.4149695070167512,3.2927018248596305,-1.4164604469055293,-3.279866585236541,-1.4082741076779297,3.2660247242941853,1.4075851997848092,0.028769669552743838,3.284244975790444,0.03733474695844334,-3.277758006212289,-1.4304840655022961,3.287960244994424,1.3955382743963574,-3.280223435199873,1.4036475543183018,3.273864312328743,-1.4242670545430338,-3.265567254814966
-3.23901277667223,0.005660324794953365,3.232726345681062,0.0037923866935534734,-3.251247263079262,1.3847576693774817,3.241180920123722,-1.391989957725253,-3.227844076492199,-1.3935291421439022,3.216380273824108,1.3936944840909828,0.02975096964527601,3.2324133977181764,0.030557147123169204,-3.225994029923547,-1.3899503197416836,3.2444426821490424,1.3808544518682504,-3.2332243402486416,1.3902899561080937,3.222717726494688,-1.4045856907186585,-3.2142093126059184
-3.1828667810998055,-2.117294996771329e-05,3.177143851240547,-0.0007225563607512453,-3.1955558933493364,1.3784331718152663,3.1820590396313824,-1.382838383863252,-3.1714203343398712,-1.3801007768821727,3.1613248015542443,1.3722762827957615,0.005748504651456883,3.1765158180596402,0.005734462234449976,-3.1698421315697045,-1.3724820942679883,3.1850353552142003,1.3784739878699572,-3.1757331533986193,1.3804872466999725,3.1676804459287853,-1.3904596092495032,-3.1626191840792437
-3.1318883837997897,-0.004968859585662795,3.12433589478871,-6.0451342429025234e-05,-3.1357843643367294,1.373479896584635,3.1300507158793294,-1.3666243410735717,-3.121627270954802,-1.3542661325241434,3.1106958652314525,1.3483573091950514,-0.02415656470705695,3.1205673865357344,-0.015635350626892308,-3.113858232312654,-1.372963144752323,3.128157591089963,1.3568552970267433,-3.1223723339272427,1.3542121341554196,3.117701025665317,-1.3663581643154377,-3.1117463264810823
-3.0778204392332746,-0.0021948478574221634,3.070623850513684,0.009364522568463828,-3.084768912798224,1.3463168167647859,3.0887240088710457,-1.338302912057562,-3.0756547357338615,-1.3303431400809416,3.0627936475255138,1.3279006947738359,-0.01629185538979788,3.0687770098737692,-0.0012750884590175399,-3.062220486140573,-1.3625582126503797,3.081371356448245,1.3211293963647703,-3.0768582745441786,1.3278503585429104,3.070855944665429,-1.3437459632738988,-3.0635128240666756
-3.0257932302631465,0.006793220152444701,3.0205198847644654,0.036117391695793644,-3.044167817631174,1.30718425987679,3.0442345876724626,-1.3112266083357909,-3.027599004583989,-1.3105116837069364,3.015012834862838,1.3076052841829748,0.007979925479212429,3.0167375665495078,0.02466362347513464,-3.013751715262558,-1.3243884142958007,3.042688282534391,1.2941438330052446,-3.03196608058719,1.3080309511790955,3.0230553127667767,-1.3233453083916558,-3.0159344813394857
