Robot_0_x,Robot_1_x,Robot_2_x,Robot_3_x,Robot_4_x,Robot_5_x,Robot_6_x,Robot_7_x,Robot_0_y,Robot_1_y,Robot_2_y,Robot_3_y,Robot_4_y,Robot_5_y,Robot_6_y,Robot_7_y
2.8990702713900904,0.30696215041651925,-0.30286475409049546,-2.8978434920511993,2.8977878996228306,-0.31302618247468167,0.2971256010144514,-2.8978021784307253,-0.2845973105454,2.8982161408290517,-2.8971094115106752,0.30032081292998813,0.35213165555661585,2.898183064296261,-2.8964660863481466,-0.2996724393723306
2.8989797734683442,0.3069600111467543,-0.30286279126610366,-2.897745081130072,2.897689211310183,-0.3130283217767733,0.2971275046188065,-2.897703768050844,-0.28454131152404066,2.898123679510812,-2.8969770056312125,0.30033499006845077,0.35212953200545305,2.898090604367234,-2.896333683532051,-0.2996582397255598
2.8988895080600785,0.30695787099276006,-0.3028608790704509,-2.8976466711844253,2.897590522283387,-0.3130304619624463,0.2971293579056878,-2.8976053586282706,-0.28448279461553144,2.8980312326924595,-2.8968446046790186,0.3003492134019713,0.35212740657972436,2.897998158932051,-2.8962012854096235,-0.29964399383069457
2.8662024781291318,0.30691910055017485,-0.30323923205427317,-2.889645211469327,2.8856247446890837,-0.3151755556127059,0.30579060209392656,-2.8739249169804935,-0.2954041897272658,2.8968187818105147,-2.8926681424844447,0.3006590181954152,0.3499733643117097,2.8820741886946264,-2.876307930951875,-0.29922564415706554
2.834810058830871,0.32328272985615997,-0.3045161378530044,-2.8580353589092136,2.853936230882033,-0.3245766289848536,0.3239848829791939,-2.841775117655283,-0.3110644479420014,2.867817657228681,-2.861173267826285,0.30050818935847595,0.3484362667248223,2.8503057802343528,-2.8461390621229636,-0.29970982298228865
2.79967575594612,0.3475012955541003,-0.30818056403545885,-2.8215486401935337,2.8176568260211003,-0.3368366336987078,0.34731220540215435,-2.8053462580864883,-0.3188616237919503,2.837483888604103,-2.8248977189066813,0.3001870117861495,0.3478201020240784,2.8149639939150344,-2.815751402680441,-0.29968754341075676
2.7631326442993087,0.37480686587007145,-0.325299850453229,-2.78505669138224,2.7813898392728715,-0.3468465506953199,0.3660333223695268,-2.7694306901620767,-0.30891596960317014,2.810875058055773,-2.7903862828684916,0.3000824924253338,0.348330613873667,2.7801496336001508,-2.7846581099493064,-0.299817134627713
2.7278189430171347,0.39024489960911507,-0.34779271247022625,-2.7493238381766045,2.745623028994266,-0.3490666003313152,0.3704636219036974,-2.733357421005075,-0.29218555282189385,2.7781935080519813,-2.759159458456282,0.3004178193277775,0.3484442545267574,2.7444494248190607,-2.7480322536937427,-0.2990478254228063
2.6920167074573933,0.3873127358552437,-0.35988615287026887,-2.713694004577974,2.7100672382449087,-0.35087878297011593,0.37403250201804034,-2.6975750109439747,-0.28495500478085173,2.738046066738057,-2.72528406063183,0.3010363679281851,0.34829353483980535,2.708247092355632,-2.711248462772369,-0.29924608840360245
2.6548828941071205,0.3787916879616346,-0.3529031369625132,-2.677268994709048,2.673591087645751,-0.35621258092633706,0.38273860341083077,-2.6612622280934675,-0.293970246645789,2.699059191462118,-2.6863182160571943,0.3008270378581006,0.34810719494744413,2.6722768253561315,-2.6760820731622337,-0.299374083321152
2.6194871892469984,0.369993671126326,-0.3421125583515298,-2.640779116658154,2.637104250186233,-0.3609114464907756,0.39005078760845063,-2.625177312699427,-0.3099317486593573,2.6620675476808637,-2.6487811012265143,0.30036872043170865,0.3478953603301573,2.6364215219930864,-2.640892376210068,-0.29955249478233154
2.5846947313184834,0.3816625779654411,-0.34197460771239563,-2.6050845426100726,2.60135380069507,-0.3608618972297262,0.3887758133537725,-2.5892530363521304,-0.31706401252334626,2.626590589716534,-2.6129535614814667,0.300241379976449,0.34754637149402795,2.600390852277714,-2.604236632370227,-0.29885890688434796
2.547994471214792,0.4023467864654069,-0.3606907468758602,-2.5692535749210412,2.5656200327037433,-0.35839535548098794,0.38777810751597175,-2.553643537337604,-0.30929501275433896,2.5929062066684914,-2.5783550858869027,0.3009285335299117,0.3469205965545022,2.5646460364380252,-2.567823740866201,-0.29891379983979127
