Robot_0_x,Robot_1_x,Robot_2_x,Robot_3_x,Robot_0_y,Robot_1_y,Robot_2_y,Robot_3_y
-3.399385963292082,-0.0020354187782721305,3.399148188208316,-0.0031514705510837225,-0.010476771492645767,3.3989905891813788,-0.013444619526115498,-3.3990226503283076
-3.399344593898118,-0.0020413908351993365,3.3990830758579023,-0.0031596653777639897,-0.010496036161666222,3.3989522568688817,-0.01342357111278253,-3.3989863087815633
-3.3993042643024562,-0.002044213741542055,3.3990179984505375,-0.003165834649332064,-0.010515870637126393,3.3989127319693972,-0.013402586599902278,-3.3989477371636476
-3.3992510470530535,-0.002050792907218844,3.3989367005403706,-0.0031785583121091854,-0.01053933926539606,3.398864441273571,-0.0133764455690095,-3.3989014776017834
-3.3979872423982194,-0.0014662406475167808,3.3906113529393225,-0.0016080005853526327,-0.009808228732306003,3.394688676698402,-0.012032095141300856,-3.386819853480327
-3.38288486109468,-0.0007286644438675831,3.3742876728311457,-0.0012157282995891496,-0.006241941078545852,3.3789326675563003,-0.007019135925868182,-3.3711363157591676
-3.3670297759569805,-0.00031415203262716296,3.358158011530854,-0.0007947433227743333,-0.002391697330675362,3.363219927239312,-0.0037594840455026325,-3.355139999344204
-3.346853634132685,-5.99683460635799e-05,3.338020865759519,-0.0007280897332084708,0.0008347197102614103,3.3429347004318464,-0.002323964051176585,-3.3348414243717075
-3.326605936921512,7.153182268026154e-05,3.317961812121266,-0.0008335800810996856,0.0017854063569061366,3.322786307008391,-0.0022946273064248187,-3.314620598572544
-3.3063670459500494,0.00011560221344823806,3.2978588426575497,-0.0008589427973674107,0.0011069348372067505,3.3025935726236044,-0.002631572631518823,-3.2943139625373457
-3.290250260575199,-6.457712118883619e-05,3.281862897115357,-0.0007171184201065671,1.3000024365589723e-05,3.2863971449127574,-0.003130736300853867,-3.2783164703200103
-3.274370977427568,-0.0002666760666542759,3.266152506983209,-0.0007470236861103517,-0.0010943537755567973,3.2706941437159593,-0.0031171915390831037,-3.2626251075545336
-3.2585185227496654,4.107562975766191e-05,3.25012405323808,-0.001004798095129504,-0.0009989080696226824,3.254752229358953,-0.0029677744990442155,-3.246491393594169
-3.23838722807771,0.0005123251210478819,3.230164876092008,-0.0014054422770443738,-0.00045402531465095074,3.234631318943572,-0.0035410563151166237,-3.226602687052881
-3.218801562995355,0.0004795002293496191,3.2103149476104327,-0.001124744278957418,-0.000218584449897866,3.2150801102182025,-0.0030955709695039764,-3.206827123633934
-3.1987079324533205,0.0002156421482400857,3.1900733438914015,-0.0010047538433557214,-4.730724249553701e-05,3.194828591141373,-0.002861460091112304,-3.1865304846612053
-3.1825411462967432,0.0001313179352143539,3.1738829833458704,-0.0009844228174225563,-9.844886578598859e-05,3.1786673427258125,-0.0029455743938438766,-3.1703528177106275
-3.1664747102433752,0.00017316694033024828,3.1576855930127667,-0.0008054518516173036,-8.599555501400259e-05,3.1625854350377094,-0.0029980059058762345,-3.1542036817618486
-3.146255033948825,0.0002534854013555481,3.1373743285385967,3.407424838003804e-05,6.0996245696343e-05,3.1423260415681673,-0.0030487110682730707,-3.1339952410804255
-3.1262497889590883,5.562886374759408e-05,3.1176070295080365,0.0022242854724403302,-0.000379338630087071,3.1224973045663154,-0.003141111466935327,-3.114381595721418
-3.1104339814128177,0.00032224629104006904,3.1016491279552403,0.005986549531501423,-0.000168932692421265,3.10664828178042,-0.0029422396556736214,-3.0984205702015672
-3.094313484179804,0.0006975041833829942,3.085615322167512,0.010880061713532691,0.00034950301202865686,3.090484395082472,-0.003358608944501864,-3.082674702269909
