Robot_0_x,Robot_1_x,Robot_2_x,Robot_3_x,Robot_0_y,Robot_1_y,Robot_2_y,Robot_3_y
-3.3983886643044747,-0.0019411118781674063,3.3992898511514045,-0.002885334784324328,-0.009508630417167173,3.398138690558897,-0.013831910146033069,-3.398449699158632
-3.398326520868729,-0.0019421284942003744,3.3992243510782116,-0.002884224731544779,-0.009487601031153738,3.3980685720448216,-0.01381015694941065,-3.3983908274116015
-3.3982643961895267,-0.0019431450213801787,3.39915886654305,-0.0028831252681623034,-0.009466618612593026,3.397998452766989,-0.013788437423005695,-3.398331956825531
-3.3982022901644813,-0.0019441614601874583,3.3990934189726745,-0.0028820363686208727,-0.00944568303870052,3.3979283327200056,-0.013766783556812788,-3.398273087392192
-3.3981246837104866,-0.0019454668493442133,3.3990116611814276,-0.0028806900607588394,-0.009419579260086363,3.397838160810062,-0.013739808313130271,-3.398199502209072
-3.3980626192857484,-0.0016828732014231684,3.3947784180771525,-0.0029679931153341254,-0.009398748639344952,3.3966166504118576,-0.013564432690602696,-3.3901912141706334
-3.385937667169006,-0.0002806229691191331,3.378439650325945,-0.0024699253257503915,-0.0070781222346464985,3.3816529019438955,-0.008761493706669206,-3.374435811520053
-3.370086197382088,0.00032311286838944696,3.3622919929294475,-0.0017450019473419535,-0.003477110726627289,3.3660369622558597,-0.004566635992590935,-3.3584422113294634
-3.349913198578617,0.00038640501279119685,3.342139450001266,-0.0012839633702003445,0.0001859765156768966,3.3458497369807967,-0.0023672030761106694,-3.3381914068395355
-3.3297395155473573,0.00035352008377266834,3.3220630182943522,-0.0012512534545628977,0.0016618286338262172,3.325698131609199,-0.0022858769511300073,-3.3181222159372306
-3.313590386778569,0.0003554481349051193,3.306012073288915,-0.0012240430518127387,0.0014170873619186138,3.309629674434534,-0.002553697121556485,-3.3019582784882178
-3.297412051424428,0.0003250999928686917,3.28990513627608,-0.001129853899793686,0.000695760727738828,3.2934156887006227,-0.0029572813573048866,-3.2857927246260497
-3.28136157166332,3.4152121327954866e-05,3.274143947190918,-0.0010751230892274955,-0.0004766400856469755,3.2774249850186594,-0.0033531070188473483,-3.270155858251552
-3.261588755024844,0.0002218382302654166,3.2542941608035436,-0.0012887216508127627,-0.0008917312621210507,3.2576699833597447,-0.0030302782751799808,-3.2501583671491
-3.2454614933104793,0.0006071347576043049,3.2382363273336594,-0.001681701832958499,-0.0005380341949239036,3.2415041854751934,-0.0033830882884671384,-3.2340951366348634
-3.2295483906218827,0.0008050406630494706,3.222369497054892,-0.001632171047825019,-0.00035238994268972076,3.22569601201386,-0.003620645074669004,-3.2183880261744338
-3.2138405560323635,0.0006259100910795835,3.2064428632171085,-0.0013356563888720075,-0.00013764502310721106,3.209937337503309,-0.0029606620478057812,-3.202339261102347
-3.19765128984776,0.00041091358611816344,3.1902889855965726,-0.0013611404706380516,-4.848447006906056e-05,3.1937282667254987,-0.002843987969092026,-3.1861500625963917
-3.177385630181155,0.00032463076219689405,3.1701360874541646,-0.0013478122891780666,-0.00010082002024572534,3.173538285768252,-0.0031009809222687546,-3.1659317316014657
-3.1571503380738863,0.0004500678839442568,3.149894583193994,-0.0009527998608447098,-7.071919208555391e-05,3.1533777120406463,-0.0031555882393270226,-3.1456561479301497
-3.1368823815979,0.0003762538969553165,3.129810928493753,-0.00039483071523553094,-0.0001640468717062233,3.1331503655722477,-0.00346075602662092,-3.1257439466473476
-3.121071980195206,0.00033124563370556895,3.114116641866939,0.0018399285291785354,-0.000507566175720017,3.1174630597448894,-0.003304673760786454,-3.110033517432563
-3.1011225294511164,0.0007218256404036625,3.094060508960918,0.007422734684043991,0.00010113282955965196,3.097427271425286,-0.003260273495004398,-3.090115025666036
-3.081096200289075,0.0010949128134616845,3.0741544462717374,0.014939384841157775,0.0005276275856738474,3.0774717804994127,-0.003779857525720843,-3.0707079769391767
-3.061494026555186,0.0009664667133047125,3.0542376751064686,0.025692655564728935,0.0006404322570264674,3.057809420627416,-0.0030229737770456917,-3.051852243234044
-3.0452900343268396,0.0007606521890764491,3.0380306285344476,0.036104368869534685,0.0005443688808193976,3.041580255936699,-0.0028965142637018848,-3.037737041650932
-3.025149900937259,0.0006846185191589783,3.0179245581532768,0.04991197169805603,0.00040375213656667437,3.0214220202012614,-0.0031423252662335843,-3.0217075256577623
-3.0050155232434586,0.0007344311200534227,2.997685864742323,0.06568336685216822,0.00042736595126846935,3.001180224051087,-0.0031970430446294673,-3.007208309557215
-2.9848025282946207,0.0006323635403091882,2.977647361661422,0.08393069776662714,0.00030881906715416303,2.9809693622927886,-0.0035121624840361194,-2.9938226687216725
-2.968995755041668,0.0006339772825961924,2.961961585405652,0.09906970319605238,0.00010545365988614412,2.9653670525914655,-0.0033329810832242396,-2.9840526081501055
-2.953062558514428,0.000969905095608448,2.945914476739965,0.11342708062141008,0.000630637343117094,2.949336845828081,-0.003270316869268413,-2.9747736922863774
